Generation	Size	Frequency	Count
48.774967	389	0.038900	2
48.774967	239	0.023900	9
48.774967	20	0.002000	143
48.774967	21	0.002100	147
48.774967	69	0.006900	14
48.774967	45	0.004500	36
48.774967	265	0.026500	1
48.774967	84	0.008400	26
48.774967	104	0.010400	25
48.774967	167	0.016700	4
48.774967	111	0.011100	6
48.774967	112	0.011200	11
48.774967	76	0.007600	11
48.774967	44	0.004400	54
48.774967	32	0.003200	66
48.774967	258	0.025800	12
48.774967	73	0.007300	9
48.774967	66	0.006600	20
48.774967	255	0.025500	6
48.774967	15	0.001500	256
48.774967	232	0.023200	2
48.774967	61	0.006100	17
48.774967	264	0.026400	1
48.774967	148	0.014800	6
48.774967	109	0.010900	17
48.774967	35	0.003500	80
48.774967	308	0.030800	10
48.774967	92	0.009200	5
48.774967	123	0.012300	8
48.774967	368	0.036800	1
48.774967	62	0.006200	24
48.774967	117	0.011700	3
48.774967	129	0.012900	7
48.774967	11	0.001100	378
48.774967	343	0.034300	10
48.774967	89	0.008900	10
48.774967	27	0.002700	82
48.774967	13	0.001300	255
48.774967	74	0.007400	8
48.774967	17	0.001700	204
48.774967	49	0.004900	22
48.774967	65	0.006500	17
48.774967	59	0.005900	22
48.774967	139	0.013900	8
48.774967	38	0.003800	33
48.774967	85	0.008500	29
48.774967	107	0.010700	6
48.774967	110	0.011000	8
48.774967	33	0.003300	63
48.774967	37	0.003700	51
48.774967	50	0.005000	12
48.774967	169	0.016900	3
48.774967	125	0.012500	6
48.774967	31	0.003100	44
48.774967	41	0.004100	48
48.774967	108	0.010800	2
48.774967	178	0.017800	8
48.774967	72	0.007200	15
48.774967	83	0.008300	15
48.774967	105	0.010500	6
48.774967	67	0.006700	16
48.774967	116	0.011600	5
48.774967	226	0.022600	7
48.774967	120	0.012000	2
48.774967	68	0.006800	10
48.774967	12	0.001200	394
48.774967	52	0.005200	28
48.774967	86	0.008600	10
48.774967	183	0.018300	6
48.774967	39	0.003900	44
48.774967	40	0.004000	33
48.774967	127	0.012700	4
48.774967	272	0.027200	1
48.774967	298	0.029800	3
48.774967	53	0.005300	20
48.774967	79	0.007900	11
48.774967	198	0.019800	2
48.774967	96	0.009600	10
48.774967	30	0.003000	41
48.774967	306	0.030600	1
48.774967	193	0.019300	1
48.774967	46	0.004600	22
48.774967	146	0.014600	4
48.774967	36	0.003600	36
48.774967	136	0.013600	5
48.774967	213	0.021300	3
48.774967	144	0.014400	3
48.774967	55	0.005500	10
48.774967	188	0.018800	2
48.774967	196	0.019600	5
48.774967	47	0.004700	28
48.774967	121	0.012100	1
48.774967	362	0.036200	1
48.774967	130	0.013000	4
48.774967	154	0.015400	1
48.774967	71	0.007100	3
